product_id,archetype,unit_price,annual_qty,annual_value,criticality,substitutability,avg_lead_time,lead_time_std,nb_suppliers,demand_variability,stockout_history,abc_class
SKU-0004,standard,610.27,4859,2965301.93,2.0,2,18.9,6.9,2,0.342,1.0,A
SKU-0374,standard,649.39,4562,2962517.18,2.0,5,20.1,3.3,2,0.244,1.0,A
SKU-0663,standard,1132.83,2615,2962350.45,3.0,3,21.9,1.3,3,0.287,1.0,A
SKU-2931,standard,912.63,3245,2961484.35,3.0,3,13.5,4.7,3,0.176,0.0,A
SKU-2869,expensive_strategic,49230.74,60,2953844.4,5.0,2,25.7,5.1,3,0.168,2.0,A
SKU-1113,expensive_strategic,6740.82,438,2952479.16,5.0,2,40.4,6.3,3,0.143,0.0,A
SKU-1817,expensive_strategic,40890.45,72,2944112.4,4.0,1,44.5,9.0,2,0.148,0.0,A
SKU-0747,standard,734.25,3995,2933328.75,2.0,2,13.2,2.2,2,0.236,1.0,A
SKU-2127,standard,800.91,3660,2931330.6,2.0,3,22.0,4.4,2,0.337,1.0,A
SKU-0449,standard,609.29,4807,2928857.03,3.0,2,194.0,1.4,2,0.337,0.0,A
SKU-2618,expensive_strategic,34393.26,85,2923427.1,4.0,1,23.9,10.0,3,0.186,2.0,A
SKU-2396,expensive_strategic,17228.74,169,2911657.06,4.0,2,38.2,5.2,3,0.073,2.0,A
SKU-2609,standard,665.09,4369,2905778.21,2.0,2,10.9,5.5,2,0.299,0.0,A
SKU-2337,standard,1354.36,2144,2903747.84,3.0,2,12.9,6.5,3,0.169,1.0,A
SKU-0304,standard,981.57,2958,2903484.06,2.0,2,17.5,2.0,2,0.127,1.0,A
SKU-0305,standard,673.42,4295,2892338.9,3.0,3,9.6,4.9,2,0.225,0.0,A
SKU-1458,standard,766.23,3769,2887920.87,2.0,3,19.2,2.6,2,0.135,1.0,A
SKU-0001,standard,644.39,4474,2883000.86,3.0,2,27.6,4.7,2,0.255,0.0,A
SKU-3474,standard,735.56,3918,2881924.08,3.0,3,18.9,5.7,2,0.226,0.0,A
SKU-2308,standard,1512.39,1905,2881102.95,3.0,3,25.8,5.6,3,0.347,1.0,A
SKU-1523,standard,1377.08,2084,2869834.72,2.0,3,11.7,5.6,3,0.19,1.0,A
SKU-1067,expensive_strategic,7096.1,402,2852632.2,5.0,1,31.3,5.7,3,0.139,1.0,A
SKU-0264,standard,783.47,3638,2850263.86,2.0,2,17.2,6.6,3,0.197,1.0,A
SKU-2815,standard,644.46,4404,2838201.84,2.0,3,18.9,3.4,2,0.143,0.0,A
SKU-1723,expensive_strategic,8119.23,349,2833611.27,5.0,1,23.7,9.5,2,0.109,2.0,A
SKU-0829,standard,1039.4172661348805,1496,1554968.23,2.0,2,21.8,5.1,3,0.219,1.0,A
SKU-3119,expensive_strategic,48755.32,58,2827808.56,5.0,1,28.2,8.9,2,0.12,1.0,A
SKU-2100,standard,1550.49,1823,2826543.27,3.0,2,8.5,1.9,2,0.128,1.0,A
SKU-2126,standard,972.35,2905,2824676.75,3.0,3,8.3,1.4,3,0.242,1.0,A
SKU-0806,standard,1071.92,2612,2799855.04,2.0,3,18.6,4.5,3,0.296,0.0,A
SKU-0960,standard,1693.15,1645,2785231.75,2.0,3,18.1,3.0,2,0.139,0.0,A
SKU-3241,standard,621.86,4475,2782823.5,3.0,3,20.2,2.7,3,0.165,1.0,A
SKU-3126,standard,670.49,4150,2782533.5,3.0,2,17.4,2.1,3,0.294,0.0,A
SKU-0511,standard,912.26,3046,2778743.96,2.0,3,14.8,6.1,2,0.22,1.0,A
SKU-2293,expensive_strategic,17331.62,160,2773059.2,4.0,2,31.5,7.9,3,0.088,1.0,A
SKU-0211,standard,1193.99,2321,2771250.79,2.0,2,15.3,1.5,2,0.12,1.0,A
SKU-1993,standard,1504.88,1841,2770484.08,3.0,3,29.4,4.6,3,0.149,0.0,A
SKU-0225,expensive_strategic,29779.72,93,2769513.96,5.0,1,43.2,6.4,3,0.165,1.0,A
SKU-2688,standard,1656.86,1671,2768613.06,3.0,3,28.0,3.9,3,0.253,1.0,A
SKU-0956,standard,856.21,3208,2746721.68,3.0,3,16.4,6.4,2,0.251,1.0,A
SKU-0239,standard,915.38,2979,2726917.02,2.0,3,26.3,2.4,2,0.164,0.0,A
SKU-2086,standard,1209.67,2254,2726596.18,3.0,3,22.0,3.5,2,0.281,0.0,A
SKU-1095,expensive_strategic,5691.48,479,2726218.92,5.0,2,24.6,8.1,3,0.073,1.0,A
SKU-1499,standard,625.88,4354,2725081.52,2.0,3,25.3,3.1,3,0.151,1.0,A
SKU-1404,standard,563.99,4824,2720687.76,2.0,3,8.2,5.9,2,0.248,0.0,A
SKU-0096,standard,1227.58,2214,2717862.12,3.0,3,22.7,6.4,2,0.239,0.0,A
SKU-2684,standard,1260.56,2156,2717767.36,2.0,3,24.9,3.2,3,0.124,0.0,A
SKU-0684,standard,862.93,3149,2717366.57,3.0,3,17.5,6.4,3,0.162,1.0,A
SKU-1526,expensive_strategic,7584.06,358,2715093.48,5.0,1,21.0,6.3,2,0.08,0.0,A
SKU-0683,expensive_strategic,9155.56,296,2710045.76,4.0,2,40.2,6.1,2,0.11,1.0,A
SKU-3096,standard,1206.0,2244,2706264.0,2.0,3,12.2,5.8,3,0.164,0.0,A
SKU-0791,expensive_strategic,12924.02,209,2701120.18,5.0,2,30.3,9.8,2,0.197,1.0,A
SKU-1406,standard,1063.76,2539,2700886.64,2.0,2,29.6,3.3,3,0.228,1.0,A
SKU-0439,standard,936.71,2882,2699598.22,3.0,2,18.9,6.8,3,0.322,1.0,A
SKU-0678,standard,592.51,4554,2698290.54,2.0,3,18.9,1.9,2,0.203,0.0,A
SKU-1794,standard,1788.89,1507,2695857.23,3.0,2,23.4,4.5,3,0.264,0.0,A
SKU-1140,standard,1523.95,1768,2694343.6,2.0,3,10.0,4.6,3,0.25,0.0,A
SKU-1476,standard,720.96,3728,2687738.88,2.0,3,18.9,6.1,1,0.235,1.0,A
SKU-2407,standard,1449.2,1854,2686816.8,3.0,5,20.4,2.0,3,0.197,1.0,A
SKU-1504,expensive_strategic,23930.7,112,2680238.4,5.0,1,31.3,6.7,2,0.092,2.0,A
SKU-1280,standard,988.95,2704,2674120.8,3.0,2,10.5,1.6,2,0.127,0.0,A
SKU-2306,standard,1230.18,2167,2665800.06,2.0,3,20.1,2.9,2,0.307,0.0,A
SKU-1710,standard,1016.21,2623,2665518.83,3.0,5,21.5,5.8,2,0.213,0.0,A
SKU-1767,standard,874.33,3044,2661460.52,2.0,3,16.2,5.8,2,0.144,0.0,A
SKU-1333,expensive_strategic,8070.7,329,2655260.3,5.0,1,18.4,9.4,2,0.057,0.0,A
SKU-3182,expensive_strategic,32778.22,81,2655035.82,4.0,2,24.4,8.9,3,0.125,2.0,A
SKU-0962,standard,736.68,3604,2654994.72,2.0,3,24.7,2.2,2,0.166,1.0,B
SKU-2266,standard,1141.61,2325,2654243.25,3.0,2,22.4,2.4,2,0.215,1.0,B
SKU-1236,standard,949.14,2796,2653795.44,3.0,2,24.8,6.6,2,0.111,0.0,B
SKU-0969,standard,601.53,4403,2648536.59,2.0,3,7.7,3.6,3,0.236,0.0,B
SKU-0230,standard,1438.24,1841,2647799.84,3.0,2,17.0,6.7,3,0.274,1.0,B
SKU-0055,standard,774.31,3412,2641945.72,3.0,3,19.4,2.7,2,0.199,1.0,B
SKU-0222,standard,822.92,3210,2641573.2,3.0,3,23.4,6.7,3,0.301,0.0,B
SKU-1957,standard,1762.05,1494,2632502.7,2.0,3,12.5,3.1,3,0.121,1.0,B
SKU-1233,expensive_strategic,5952.37,442,2630947.54,4.0,1,37.4,9.9,3,0.056,1.0,B
SKU-2646,standard,852.54,3086,2630938.44,2.0,2,22.9,2.9,3,0.345,0.0,B
SKU-3279,expensive_strategic,27384.48,96,2628910.08,4.0,1,28.6,8.4,2,0.192,2.0,B
SKU-3195,standard,912.21,2876,2623515.96,3.0,3,22.6,6.9,2,0.185,1.0,B
SKU-1877,standard,721.07,3633,2619647.31,3.0,2,10.1,2.5,3,0.193,1.0,B
SKU-3170,standard,795.4,3293,2619252.2,3.0,3,18.9,3.9,2,0.26,0.0,B
SKU-3065,standard,1096.73,2371,2600346.83,2.0,3,14.8,4.5,2,0.337,0.0,B
SKU-0951,standard,1076.66,2413,2597980.58,3.0,2,28.5,3.0,2,0.333,1.0,B
SKU-1174,expensive_strategic,10119.31,256,2590543.36,4.0,1,28.1,3.3,3,0.173,1.0,B
SKU-2317,expensive_strategic,47925.61,54,2587982.94,4.0,1,25.8,3.1,2,0.166,0.0,B
SKU-0917,expensive_strategic,14290.04,181,2586497.24,5.0,2,25.1,8.0,1,0.088,2.0,B
SKU-1413,expensive_strategic,20041.09,129,2585300.61,4.0,1,38.4,4.0,3,0.167,0.0,B
SKU-1892,standard,570.01,4534,2584425.34,3.0,2,16.9,6.2,3,0.237,1.0,B
SKU-1153,standard,688.87,3750,2583262.5,3.0,3,15.4,5.7,3,0.335,0.0,B
SKU-2934,standard,1615.15,1599,2582624.85,3.0,3,14.3,6.3,1,0.192,0.0,B
SKU-0353,standard,841.56,3057,2572648.92,3.0,2,23.4,2.5,3,0.204,0.0,B
SKU-2073,expensive_strategic,30573.73,84,2568193.32,4.0,1,42.1,5.8,3,0.142,2.0,B
SKU-0886,expensive_strategic,41406.47,62,2567201.14,5.0,2,32.4,8.5,3,0.179,0.0,B
SKU-1691,expensive_strategic,31295.81,82,2566256.42,5.0,2,42.4,6.5,3,0.088,2.0,B
SKU-3372,standard,573.63,4469,2563552.47,3.0,3,24.6,3.4,3,0.135,1.0,B
SKU-0197,standard,1704.2,1501,2558004.2,2.0,3,13.5,3.0,3,0.327,0.0,B
SKU-1557,standard,839.07,3046,2555807.22,3.0,2,13.2,2.7,3,0.168,1.0,B
SKU-1497,standard,1696.69,1505,2553518.45,3.0,3,7.9,1.8,3,0.118,0.0,B
SKU-2599,expensive_strategic,9352.39,273,2553202.47,5.0,1,29.5,6.6,3,0.12,1.0,B
SKU-2346,standard,955.41,2671,2551900.11,2.0,2,8.1,5.5,2,0.331,0.0,B
SKU-1566,standard,1475.21,1729,2550638.09,3.0,2,21.2,3.8,3,0.242,0.0,B
SKU-3404,expensive_strategic,5410.87,471,2548519.77,4.0,1,40.7,8.6,2,0.072,2.0,B
SKU-1072,expensive_strategic,7551.71,337,2544926.27,4.0,2,21.3,7.6,2,0.099,1.0,B
SKU-1851,expensive_strategic,22287.21,114,2540741.94,4.0,2,35.0,4.9,2,0.183,2.0,B
SKU-0757,standard,1363.73,1858,2533810.34,2.0,3,7.0,4.6,3,0.342,0.0,B
SKU-0111,expensive_strategic,46010.26,55,2530564.3,4.0,2,42.7,9.8,2,0.155,0.0,B
SKU-0510,standard,1111.48,2270,2523059.6,2.0,2,14.2,2.8,2,0.339,0.0,B
SKU-0832,standard,1046.45,2408,2519851.6,3.0,3,15.4,1.5,2,0.329,1.0,B
SKU-1881,standard,1020.41,2467,2517351.47,3.0,2,19.8,5.7,3,0.148,0.0,B
SKU-0864,standard,845.8,2964,2506951.2,3.0,3,27.7,6.6,3,0.23,1.0,B
SKU-0566,standard,798.92,3133,2503016.36,2.0,3,22.2,3.6,3,0.295,1.0,B
SKU-1066,standard,1730.75,1446,2502664.5,3.0,3,9.7,6.7,3,0.335,1.0,B
SKU-2594,standard,994.63,2515,2501494.45,3.0,2,13.3,4.1,2,0.312,1.0,B
SKU-2035,standard,1603.06,1559,2499170.54,3.0,3,11.9,4.8,2,0.102,1.0,B
SKU-1987,standard,1093.14,2281,2493452.34,2.0,3,27.7,5.3,3,0.27,0.0,B
SKU-0037,expensive_strategic,5309.51,469,2490160.19,4.0,1,22.5,8.0,2,0.183,2.0,B
SKU-1096,expensive_strategic,6377.25,390,2487127.5,5.0,1,25.2,8.0,3,0.19,0.0,B
SKU-3187,standard,895.11,2778,2486615.58,2.0,3,23.3,6.3,2,0.103,0.0,B
SKU-2371,standard,977.5,2538,2480895.0,2.0,3,14.8,6.2,2,0.299,1.0,B
SKU-2575,expensive_strategic,37579.4,66,2480240.4,5.0,2,19.0,4.0,3,0.072,1.0,B
SKU-2243,standard,741.26,3341,2476549.66,2.0,3,21.9,6.7,2,0.139,0.0,B
SKU-2130,standard,1591.69,1555,2475077.95,2.0,2,17.5,6.9,2,0.211,0.0,B
SKU-3492,standard,1903.72,1298,2471028.56,2.0,3,23.8,1.3,2,0.269,0.0,B
SKU-2415,standard,1165.3,2120,2470436.0,3.0,3,16.3,2.5,3,0.232,1.0,B
SKU-3273,standard,1828.75,1350,2468812.5,2.0,2,18.3,6.7,3,0.204,1.0,B
SKU-1797,standard,1026.92,2402,2466661.84,2.0,2,10.5,6.1,3,0.263,1.0,B
SKU-1830,expensive_strategic,37286.31,66,2460896.46,5.0,2,25.6,9.1,2,0.131,2.0,B
SKU-0017,expensive_strategic,11435.05,215,2458535.75,5.0,1,43.2,9.3,3,0.134,0.0,B
SKU-3486,standard,665.48,3686,2452959.28,3.0,2,11.5,2.7,3,0.12,0.0,B
SKU-2641,expensive_strategic,25488.49,96,2446895.04,5.0,1,25.4,7.1,2,0.114,1.0,B
SKU-0383,standard,547.8,4464,2445379.2,3.0,3,25.5,3.3,3,0.248,0.0,B
SKU-1334,consumable,49.3,49465,2438624.5,2.0,3,4.7,0.7,5,0.504,0.0,B
SKU-0594,expensive_strategic,8865.97,275,2438141.75,5.0,2,28.3,4.3,3,0.112,2.0,B
SKU-3313,standard,870.12,2802,2438076.24,2.0,3,18.9,1.1,3,0.324,0.0,B
SKU-0324,expensive_strategic,5787.42,421,2436503.82,5.0,2,21.1,10.0,2,0.102,2.0,B
SKU-0258,standard,554.13,4396,2435955.48,2.0,2,27.0,2.1,2,0.236,0.0,B
SKU-3242,standard,736.01,3309,2435457.09,2.0,2,10.8,5.9,2,0.33,0.0,B
SKU-0269,standard,751.75,3239,2434918.25,3.0,2,11.1,6.3,3,0.164,0.0,B
SKU-1378,standard,688.57,3517,2421700.69,2.0,2,18.0,4.6,2,0.285,1.0,B
SKU-0212,standard,493.41,4904,2419682.64,2.0,3,27.9,1.0,2,0.161,1.0,B
SKU-3188,standard,697.59,3468,2419242.12,3.0,2,9.1,2.8,2,0.245,1.0,B
SKU-1933,standard,523.12,4609,2411060.08,3.0,2,15.5,3.5,2,0.315,1.0,B
SKU-3005,standard,1326.08,1815,2406835.2,3.0,3,10.9,5.9,2,0.314,0.0,B
SKU-0010,standard,791.24,3037,2402995.88,2.0,2,20.2,5.0,3,0.266,1.0,B
SKU-2190,standard,1868.4,1286,2402762.4,3.0,3,22.3,6.9,2,0.234,1.0,B
SKU-0545,standard,623.32,3853,2401651.96,3.0,3,11.6,6.8,3,0.148,0.0,B
SKU-3173,expensive_strategic,43662.6,55,2401443.0,5.0,2,35.2,4.8,3,0.115,2.0,B
SKU-1862,standard,1545.23,1553,2399742.19,3.0,2,12.7,5.1,2,0.241,0.0,B
SKU-0867,expensive_strategic,42847.02,56,2399433.12,5.0,2,29.8,9.4,3,0.078,0.0,B
SKU-2448,expensive_strategic,28032.68,85,2382777.8,5.0,2,15.1,5.8,2,0.115,0.0,B
SKU-1275,standard,803.11,2946,2365962.06,2.0,3,19.6,5.3,3,0.271,0.0,B
SKU-2738,standard,1840.31,1279,2353756.49,2.0,2,29.6,6.1,2,0.254,0.0,B
SKU-2362,standard,828.38,2840,2352599.2,3.0,2,22.7,4.4,3,0.345,1.0,B
SKU-2002,expensive_strategic,24762.52,95,2352439.4,4.0,1,21.5,6.7,3,0.152,0.0,B
SKU-3472,consumable,48.59,48232,2343592.88,1.0,4,7.1,1.0,4,0.601,0.0,B
SKU-1399,standard,687.66,3398,2336668.68,3.0,2,23.5,4.7,2,0.305,1.0,B
SKU-1255,standard,468.46,4987,2336210.02,3.0,2,18.9,4.4,2,0.293,1.0,B
SKU-1391,expensive_strategic,9158.95,255,2335532.25,4.0,1,17.2,8.2,2,0.063,0.0,B
SKU-2097,standard,519.9,4489,2333831.1,2.0,2,24.8,4.7,3,0.147,0.0,B
SKU-0137,standard,1412.38,1650,2330427.0,2.0,3,28.3,1.5,3,0.119,1.0,B
SKU-1256,standard,688.15,3383,2328011.45,3.0,3,20.5,6.5,2,0.304,0.0,B
SKU-0938,consumable,47.14,49365,2327066.1,2.0,3,3.1,0.8,3,0.429,0.0,B
SKU-0852,standard,476.91,4876,2325413.16,3.0,3,10.9,4.8,3,0.189,0.0,B
SKU-3317,standard,691.2,3364,2325196.8,3.0,3,17.1,5.1,3,0.273,1.0,B
SKU-2780,expensive_strategic,9055.78,256,2318279.68,4.0,1,23.4,8.0,2,0.104,0.0,B
SKU-1483,standard,1011.3,2292,2317899.6,3.0,3,22.7,2.7,2,0.243,0.0,B
SKU-3036,expensive_strategic,25749.64,90,2317467.6,4.0,1,41.4,6.1,3,0.061,2.0,B
SKU-3463,standard,743.62,3116,2317119.92,2.0,3,9.6,4.1,3,0.187,1.0,B
SKU-2908,expensive_strategic,27702.033854166668,132,3656668.47,4.0,2,28.5,5.8,2,0.053,1.0,B
SKU-0914,standard,1437.49,1605,2307171.45,3.0,2,18.9,1.6,3,0.227,1.0,B
SKU-2899,standard,472.44,4871,2301255.24,3.0,3,19.6,6.4,3,0.11,1.0,B
SKU-2200,standard,1811.51,1263,2287937.13,3.0,3,21.0,3.3,2,0.221,0.0,B
SKU-3105,expensive_strategic,37459.78,61,2285046.58,4.0,2,34.5,7.1,3,0.076,0.0,B
SKU-3210,standard,1373.94,1663,2284862.22,3.0,3,11.7,6.0,2,0.235,0.0,B
SKU-1844,standard,501.01,4557,2283102.57,2.0,3,20.5,4.3,2,0.158,0.0,B
SKU-1760,standard,570.19,4004,2283040.76,2.0,3,22.7,2.9,3,0.212,1.0,B
SKU-3476,consumable,45.7,49924,2281526.8,2.0,4,6.4,0.8,3,0.685,0.0,B
SKU-1582,standard,488.11,4674,2281426.14,3.0,3,24.1,5.6,2,0.149,1.0,B
SKU-0741,standard,1197.56,1903,2278956.68,2.0,2,26.7,6.7,2,0.179,0.0,B
SKU-0326,standard,1796.92,1265,2273103.8,3.0,2,9.9,1.8,2,0.29,0.0,B
SKU-2779,standard,1704.75,1332,2270727.0,2.0,3,9.3,6.7,2,0.173,1.0,B
SKU-2185,standard,796.76,2839,2262001.64,2.0,2,19.4,2.1,2,0.145,1.0,B
SKU-3434,standard,803.4,2814,2260767.6,3.0,3,19.6,2.7,2,0.276,0.0,B
SKU-0296,standard,1955.27,1154,2256381.58,2.0,2,17.2,2.8,3,0.179,0.0,B
SKU-1385,standard,1207.45,1865,2251894.25,3.0,2,13.8,5.6,2,0.142,1.0,B
SKU-1769,standard,497.82,4518,2249150.76,3.0,3,16.4,6.2,3,0.201,0.0,B
SKU-2374,standard,960.46,2336,2243634.56,3.0,2,24.3,6.8,3,0.155,1.0,B
SKU-0005,expensive_strategic,5391.78,416,2242980.48,5.0,1,24.8,5.1,3,0.053,1.0,B
SKU-0758,standard,452.5,4946,2238065.0,3.0,2,22.8,2.9,3,0.203,0.0,B
SKU-3183,expensive_strategic,10304.73,217,2236126.41,4.0,1,32.1,6.4,2,0.106,0.0,B
SKU-1990,standard,610.86,3654,2232082.44,2.0,2,26.3,5.4,3,0.223,1.0,B
SKU-1493,expensive_strategic,8576.22,260,2229817.2,5.0,1,24.3,7.3,3,0.155,0.0,B
SKU-2410,standard,1745.62,1274,2223919.88,2.0,3,14.7,5.6,2,0.254,1.0,B
SKU-1165,expensive_strategic,18225.05,122,2223456.1,4.0,2,35.0,6.0,2,0.093,0.0,B
SKU-2146,consumable,49.49,44790,2216657.1,1.0,5,6.3,0.9,5,0.687,0.0,B
SKU-3400,standard,468.8,4728,2216486.4,3.0,2,9.4,2.5,3,0.134,0.0,B
SKU-1461,standard,1601.54,1380,2210125.2,3.0,3,24.4,3.5,2,0.34,1.0,B
SKU-1662,standard,1039.4172661348805,2016,2095465.21,2.0,3,27.9,6.8,3,0.333,0.0,B
SKU-2998,expensive_strategic,48732.02,45,2192940.9,4.0,1,23.0,4.9,2,0.053,1.0,B
SKU-2301,consumable,45.9,47728,2190715.2,2.0,4,8.0,1.9,3,0.798,0.0,B
SKU-2789,consumable,46.11,47390,2185152.9,1.0,5,5.5,1.6,5,0.744,0.0,B
SKU-2442,standard,495.11,4413,2184920.43,2.0,3,13.7,3.0,2,0.274,1.0,B
SKU-1927,standard,809.28,2684,2172107.52,2.0,3,27.1,6.0,3,0.284,0.0,B
SKU-0759,consumable,46.24,46971,2171939.04,1.0,3,3.3,1.2,5,0.378,0.0,B
SKU-1207,standard,1595.22,1361,2171094.42,2.0,5,29.2,3.9,3,0.168,1.0,B
SKU-3371,expensive_strategic,40957.35,53,2170739.55,5.0,2,33.0,3.2,2,0.088,2.0,B
SKU-1199,standard,662.89,3258,2159695.62,2.0,3,29.1,4.8,3,0.308,0.0,B
SKU-1144,standard,1140.84,1893,2159610.12,2.0,2,8.4,1.9,2,0.195,0.0,B
SKU-3301,standard,1653.16,1304,2155720.64,3.0,2,25.4,6.2,2,0.244,1.0,B
SKU-2851,standard,496.33,4343,2155561.19,3.0,2,18.4,3.5,2,0.116,1.0,B
SKU-2986,consumable,45.18,47699,2155040.82,1.0,4,6.7,1.5,3,0.509,0.0,B
SKU-1386,expensive_strategic,37797.0,57,2154429.0,4.0,1,41.6,4.8,2,0.188,2.0,B
SKU-1364,standard,695.47,3092,2150393.24,3.0,2,11.4,4.2,2,0.164,1.0,B
SKU-1657,standard,508.26,4224,2146890.24,2.0,2,8.1,4.3,3,0.198,1.0,B
SKU-1764,standard,1090.53,1968,2146163.04,2.0,3,9.0,1.9,3,0.154,0.0,B
SKU-1464,standard,1660.93,1288,2139277.84,2.0,3,18.9,4.0,2,0.286,0.0,B
SKU-0648,standard,536.63,3985,2138470.55,2.0,2,25.5,6.4,2,0.333,1.0,B
SKU-1087,standard,1482.05,1440,2134152.0,3.0,3,7.5,1.3,2,0.346,1.0,B
SKU-2650,standard,1277.34,1668,2130603.12,3.0,3,29.1,4.3,2,0.157,1.0,B
SKU-0358,standard,542.74,3918,2126455.32,3.0,3,11.8,2.4,3,0.117,0.0,B
SKU-2475,standard,1675.87,1267,2123327.29,2.0,2,13.2,4.8,2,0.168,0.0,B
SKU-0882,standard,753.32,2815,2120595.8,2.0,2,26.4,5.6,3,0.163,0.0,B
SKU-1692,standard,610.92,3466,2117448.72,3.0,3,21.6,5.7,3,0.177,1.0,B
SKU-1816,consumable,49.58,42704,2117264.32,2.0,5,2.5,1.9,3,0.365,0.0,B
SKU-2625,standard,1792.22,1181,2116611.82,3.0,3,22.4,2.1,3,0.106,0.0,B
SKU-3233,expensive_strategic,6026.93,351,2115452.43,4.0,1,21.8,7.5,2,0.086,1.0,B
SKU-0061,standard,1076.78,1964,2114795.92,3.0,3,11.9,6.3,2,0.168,0.0,B
SKU-2199,standard,1608.59,1314,2113687.26,3.0,2,29.5,5.2,3,0.317,1.0,B
SKU-0019,standard,574.37,3677,2111958.49,3.0,2,21.3,4.6,2,0.257,0.0,B
SKU-2115,standard,1772.72,1191,2111309.52,3.0,2,21.0,5.1,3,0.232,1.0,B
SKU-0145,expensive_strategic,23711.84,89,2110353.76,5.0,1,33.6,7.0,3,0.07,2.0,B
SKU-2712,standard,1484.85,1419,2107002.15,2.0,3,8.5,4.9,3,0.19,0.0,B
SKU-3459,standard,1024.6,2056,2106577.6,2.0,3,26.6,2.5,2,0.319,0.0,B
SKU-1807,standard,1827.44,1152,2105210.88,2.0,2,21.7,6.4,3,0.253,1.0,B
SKU-2104,standard,629.85,3342,2104958.7,2.0,3,13.4,6.2,2,0.12,1.0,B
SKU-0042,standard,1039.4172661348805,2385,2479010.18,2.0,3,7.2,6.0,2,0.295,1.0,B
SKU-1277,expensive_strategic,27995.21,75,2099640.75,5.0,1,19.7,4.0,2,0.079,0.0,B
SKU-0157,standard,1220.34,1714,2091662.76,2.0,2,11.0,4.1,3,0.245,1.0,B
SKU-0853,expensive_strategic,7833.71,267,2091600.57,5.0,1,31.3,6.5,3,0.173,0.0,B
SKU-0895,standard,642.27,3255,2090588.85,3.0,3,26.1,5.9,2,0.189,0.0,B
SKU-1535,standard,825.21,2526,2084480.46,2.0,2,24.8,2.5,2,0.104,1.0,B
SKU-2425,expensive_strategic,34702.97,60,2082178.2,4.0,2,25.1,5.5,3,0.184,0.0,B
SKU-1888,expensive_strategic,6318.22,329,2078694.38,4.0,1,20.8,3.6,2,0.128,1.0,B
SKU-3235,standard,1755.27,1181,2072973.87,2.0,2,26.8,4.9,2,0.233,0.0,B
SKU-0805,standard,673.49,3076,2071655.24,3.0,3,13.0,3.1,3,0.264,1.0,B
SKU-1125,standard,1865.32,1110,2070505.2,2.0,2,15.1,2.6,3,0.156,1.0,B
SKU-1771,standard,903.8,2290,2069702.0,3.0,2,28.1,3.8,3,0.344,0.0,B
SKU-1639,consumable,42.42,48759,2068356.78,1.0,4,5.7,0.9,5,0.328,0.0,B
SKU-3386,consumable,42.62,48445,2064725.9,1.0,3,7.9,1.9,5,0.367,0.0,B
SKU-2980,consumable,47.64,43331,2064288.84,2.0,5,9.2,0.8,3,0.789,0.0,B
SKU-3219,standard,750.78,2745,2060891.1,3.0,3,22.1,5.6,2,0.157,1.0,B
SKU-1055,consumable,42.59,48289,2056628.51,2.0,4,85.0,1.3,4,0.423,0.0,B
SKU-1532,standard,602.92,3404,2052339.68,2.0,2,9.4,3.7,2,0.239,1.0,B
SKU-1953,standard,518.02,3948,2045142.96,3.0,2,12.9,1.9,2,0.182,1.0,B
SKU-2110,consumable,49.19,41517,2042221.23,1.0,4,6.0,1.8,5,0.471,0.0,B
SKU-1218,standard,1228.36,1662,2041534.32,2.0,2,24.4,2.7,2,0.281,0.0,B
SKU-1559,consumable,47.59,42887,2040992.33,2.0,3,7.1,1.9,3,0.599,0.0,B
SKU-2249,standard,969.72,2103,2039321.16,2.0,2,15.1,6.0,3,0.194,1.0,B
SKU-2546,standard,812.61,2509,2038838.49,2.0,2,13.3,1.0,3,0.208,1.0,B
SKU-0839,standard,1906.13,1069,2037652.97,2.0,3,13.8,4.5,2,0.313,1.0,B
SKU-3477,consumable,41.74,48733,2034115.42,2.0,5,2.3,0.9,5,0.33,0.0,B
SKU-0568,standard,421.34,4811,2027066.74,2.0,2,28.0,2.6,3,0.257,0.0,B
SKU-3138,standard,1208.22,1676,2024976.72,2.0,2,9.2,4.4,2,0.1,1.0,B
SKU-1517,standard,991.13,2041,2022896.33,3.0,3,28.3,5.0,3,0.27,0.0,B
SKU-0072,expensive_strategic,28093.24,72,2022713.28,5.0,2,27.8,8.8,2,0.083,0.0,B
SKU-1939,standard,1092.35,1851,2021939.85,2.0,3,9.8,1.5,3,0.227,0.0,B
SKU-2530,consumable,46.09,43861,2021553.49,2.0,4,6.7,1.0,5,0.532,0.0,B
SKU-1765,expensive_strategic,7062.52,286,2019880.72,5.0,2,23.5,4.7,2,0.168,2.0,B
SKU-3031,expensive_strategic,5570.93,361,2011105.73,5.0,1,32.0,7.4,2,0.184,0.0,B
SKU-0976,expensive_strategic,26791.98,75,2009398.5,5.0,2,25.9,8.2,3,0.066,0.0,B
SKU-0079,standard,557.01,3606,2008578.06,2.0,3,18.9,5.9,3,0.111,0.0,B
SKU-0035,consumable,48.44,41446,2007644.24,2.0,5,4.0,1.2,4,0.752,0.0,B
SKU-0831,expensive_strategic,28641.22,70,2004885.4,4.0,1,40.6,6.9,3,0.095,0.0,B
SKU-3426,standard,1174.05,1706,2002929.3,3.0,2,23.0,5.7,3,0.169,0.0,B
SKU-0825,standard,1087.05,1842,2002346.1,3.0,2,19.8,5.0,2,0.233,1.0,B
SKU-2631,standard,673.2,2973,2001423.6,3.0,3,18.9,4.5,3,0.227,0.0,B
